time,event
30614.67957,0
30614.67957,0
30614.67957,0
30614.67957,0
30614.67957,0
30614.67957,0
30614.67957,0
30614.67957,0
30614.67957,0
30614.67957,0
30614.67957,0
30614.67957,0
30614.67957,0
30614.67957,0
30614.67957,0
30614.67957,0
30686.36667,0
30693.33962,0
30727.32231,0
30746.61818,0
30766.53386,0
30770.07895,0
30828.55814,0
30844.29032,0
30851.09422,0
30856.60377,0
30859.7093,0
30878.59922,0
30878.59922,0
30878.59922,0
30878.59922,0
30897.62222,0
30897.7439,0
30904.125,0
30906.05479,0
30918.58779,0
30954.52444,0
30993.8326,0
30996,0
31006.18182,0
31013.42857,0
31038.10714,0
31044.17857,0
31050.85417,0
31081.51613,0
31092.78689,0
31095.21429,0
31096,0
31110.44444,0
31124.69055,0
31127.40719,0
31130.66667,0
31135.15205,0
31142.51887,0
31142.51887,0
31182.25263,0
31208.72727,0
31241.96129,0
31253.96825,0
31270.74138,0
31323,0
31329.57746,0
31384.34646,0
31387.2,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31406.43852,0
31408.7574,0
31420.18239,0
31442.83582,0
31449.56105,0
31477.78868,0
31483.19231,0
31512.18125,0
31527.42857,0
31565.11475,0
31591.52542,0
31613.94792,0
31623.53285,0
31645.6,0
31660.74468,0
31668,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31670.35817,0
31690.32487,0
31694.4,0
31705.50857,0
31719.43671,0
31730.79592,0
31745.45238,0
31763.69533,0
31795.75824,0
31813.19372,0
31828.7619,0
31830.78231,0
31859.12644,0
31876.72727,0
31882.58824,0
31883.22581,0
31896.89516,0
31896.9863,0
31915.17391,0
31920,0
31920,0
31928.77612,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31934.27782,0
31956.35088,0
31956.46405,0
31962.98607,0
31972.02273,0
31977.10891,0
31990.0117,0
31995.02261,0
31996.66265,0
32022.82353,0
32047.77436,0
32075.59091,0
32084.21739,0
32086.26804,0
32087.93443,0
32088.24138,0
32102.84211,0
32138.7326,0
32142.3537,0
32152.9927,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32198.19747,0
32201.78443,0
32218.0315,0
32220.04702,0
32252.32258,0
32262.99138,0
32263.89474,0
32292.87368,0
32303.92366,0
32310.94534,0
32329.17526,0
32353.42541,0
32371.82143,0
32374.00743,0
32376.96,0
32381.0597,0
32410.66667,0
32425.6556,0
32428.09322,0
32436.78549,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32462.11713,0
32477.07059,0
32484.03141,0
32497.86885,0
32516.39098,0
32535.12871,0
32544.52941,0
32564.52336,0
32572.41722,0
32585,0
32588.73239,0
32601.05814,0
32604.33747,0
32614.575,0
32654.52703,0
32690.02488,0
32711.37786,0
32726.03678,0
32738.43243,0
32746.29358,0
32766.89189,0
32784.76364,0
32818.48739,0
32855.64968,0
32862.23864,0
32866.54286,0
32894.4188,0
32902.10526,0
32919.11321,0
32937.2,0
32958.27692,0
32969.97917,0
32981.78788,0
32989.95643,0
32989.95643,0
32989.95643,0
32989.95643,0
32991.35616,0
33009.9759,0
33059.52795,0
33087.4024,0
33098.20502,0
33103.09474,0
33136.64286,0
33140.46281,0
33157.30645,0
33241.38462,0
33250.2029,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33253.87608,0
33259.15584,0
33269.57143,0
33290.6,0
33296.29032,0
33327.25287,0
33369.57353,0
33370.01653,0
33377.31217,0
33408,0
33409.125,0
33412.2381,0
33418.40523,0
33421.36957,0
33425.31754,0
33451.05479,0
33467.5,0
33469.67089,0
33470.97143,0
33493.62162,0
33510.51584,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33517.79573,0
33526.63366,0
33543.83562,0
33555.72358,0
33570.87805,0
33592.60914,0
33602.9689,0
33612.12435,0
33628.31818,0
33634.21348,0
33686.55814,0
33687.05882,0
33697.2,0
33728.42857,0
33738.0137,0
33742.19936,0
33767.16,0
33772.53112,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33781.71538,0
33784.47917,0
33798.12658,0
33808.5,0
33809.62025,0
33877.46708,0
33889.53846,0
33894.09589,0
33899.42857,0
33901.875,0
33905.59184,0
33906.21277,0
33909.80606,0
33910.90909,0
33917.80456,0
33982.95652,0
33994.54286,0
33999.76923,0
34004.12143,0
34004.25,0
34041.6,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34045.63503,0
34070.39623,0
34082.30769,0
34085.48101,0
34089,0
34101.92308,0
34119.67832,0
34169.31222,0
34176,0
34194.90909,0
34209.94286,0
34220.26667,0
34220.35821,0
34239.31579,0
34248.13333,0
34251.17895,0
34272.17391,0
34278.26316,0
34294.20963,0
34295.9375,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34309.55469,0
34320,0
34361.88312,0
34371.74026,0
34389.9697,0
34396.16667,0
34425.85714,0
34462.8,0
34467.1875,0
34525.86854,0
34549.39024,0
34573.47434,0
34573.47434,0
34573.47434,0
34573.47434,0
34573.47434,0
34612.82759,0
34639.41176,0
34652.4,0
34654.47619,0
34747.28618,0
34750.09091,0
34751,0
34774.37008,0
34777.12195,0
34787.21311,0
34790.9969,0
34802.30769,0
34814.50273,0
34824,0
34829.66667,0
34831.05405,0
34837.39399,0
34837.39399,0
34837.39399,0
34837.39399,0
34837.39399,0
34837.5,0
34848.57477,0
34889.86333,0
34892.83186,0
34930.8162,0
34975.4152,0
35008.24026,0
35020.41262,0
35029.68773,0
35043.03797,0
35076.04211,0
35083.69565,0
35088.9,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35101.31364,0
35108.44851,0
35118.92466,0
35127.49767,0
35143.88889,0
35145.9863,0
35155.12,0
35156.95238,0
35157.52941,0
35211.49515,0
35256.19672,0
35284.375,0
35297.47312,0
35325.93548,0
35337.73077,0
35354.86957,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35365.23329,0
35388.81818,0
35393.22727,0
35403.63636,0
35416,0
35426.25,0
35435.70732,0
35440.38889,0
35453.07087,0
35472.78992,0
35473.2,0
35532.90909,0
35579.75701,0
35604.83951,0
35606.23529,0
35616.97674,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35629.15294,0
35637.14783,0
35643.57724,0
35656.53333,0
35680.11429,0
35681.86321,0
35700,0
35731.51765,0
35734.08169,0
35742.71523,0
35748.74074,0
35762.81525,0
35769.32039,0
35793.83544,0
35800,0
35851.38636,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35893.07259,0
35896.61538,0
35923.29588,0
35928.4985,0
35929.344,0
35936.944,0
35943.91892,0
35958.09677,0
35971.12136,0
35974.48739,0
35989.955,0
35992.36641,0
35992.64516,0
36014.35897,0
36029.20635,0
36038.96053,0
36065.08046,0
36066.75556,0
36073.33333,0
36085.26316,0
36100.16463,0
36109.46125,0
36142.70588,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36156.99225,0
36166,0
36184.1194,0
36186.98565,0
36237.81818,0
36240.8314,0
36248.58182,0
36263.12542,0
36265.70103,0
36268.81443,0
36270.66421,0
36271.5534,0
36279.16667,0
36291.42857,0
36313.4375,0
36346.96875,0
36355.39286,0
36410.14706,0
36420.9119,0
36420.9119,0
36420.9119,0
36420.9119,0
36420.9119,0
36420.9119,0
36420.9119,0
36420.9119,0
36420.9119,0
36420.9119,0
36420.9119,0
36420.9119,0
36420.9119,0
36420.9119,0
36420.9119,0
36420.9119,0
36420.9119,0
36420.9119,0
36420.9119,0
36421,0
36430.16667,0
36433.57447,0
36454.5641,0
36456.04478,0
36459.6314,0
36486.33333,0
36494.92,0
36512.83333,0
36518.01307,0
36569.5,0
36580.71831,0
36603.96074,0
36610.71678,0
36622.84337,0
36658.37838,0
36659.33875,0
36684.83155,0
36684.83155,0
36684.83155,0
36684.83155,0
36684.83155,0
36684.83155,0
36684.83155,0
36684.83155,0
36684.83155,0
36699.11043,0
36703.13178,0
36704.90217,0
36733.79736,0
36741.1875,0
36754.48515,0
36759.40741,0
36772.369,0
36778.82353,0
36781.33333,0
36803.84615,0
36812.66899,0
36824.66667,0
36842.64706,0
36843.91827,0
36845.47079,0
36852.94286,0
36877.95699,0
36900,0
36910.15738,0
36928,0
36929.92965,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36948.7512,0
36952.14953,0
36954.59091,0
36980.89286,0
36994.04124,0
37001.14286,0
37040.45283,0
37069.52586,0
37075.05714,0
37077.78462,0
37089.71429,0
37092.3913,0
37104.92689,0
37128.19484,0
37129.55853,0
37154.27488,0
37160.83777,0
37169.6822,0
37190.76031,0
37206.2963,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37212.67085,0
37258.87059,0
37282.38739,0
37284.19753,0
37368.87398,0
37379.93519,0
37415.17857,0
37415.45455,0
37420.8374,0
37422.33088,0
37431.27273,0
37439.23288,0
37453.42857,0
37464.74286,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37476.5905,0
37481.19685,0
37484.27711,0
37494.34483,0
37505.33742,0
37530.63566,0
37534,0
37566.38655,0
37608.61722,0
37632.26966,0
37634.05021,0
37663.62944,0
37686.4244,0
37740,0
37740.51015,0
37740.51015,0
37740.51015,0
37740.51015,0
37740.51015,0
37740.51015,0
37740.51015,0
37740.51015,0
37740.51015,0
37740.51015,0
37740.51015,0
37740.51015,0
37740.51015,0
37740.51015,0
37740.51015,0
37740.51015,0
37740.51015,0
37740.51015,0
37747.61224,0
37750.17857,0
37758,0
37768.83929,0
37780.50943,0
37793.55478,0
37821.78505,0
37907.8744,0
37935,0
37968.41176,0
37974.14493,0
37989.13274,0
37990.66901,0
37995.17647,0
37997.46914,0
37998.39378,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38004.42981,0
38091.5,0
38114.08696,0
38120.44907,0
38149.04545,0
38192.17445,0
38197.0566,0
38231.20253,0
38268.34946,0
38268.34946,0
38268.34946,0
38299.8773,0
38301.53846,0
38313.83784,0
38331.21429,0
38352,0
38376,0
38403.60656,0
38404.375,0
38416.41935,0
38430.6,0
38469.85484,0
38532.26911,0
38532.26911,0
38532.26911,0
38532.26911,0
38532.26911,0
38540.78419,0
38544.23358,0
38555.60331,0
38568.75,0
38593.65455,0
38626.07865,0
38689.07143,0
38691.07463,0
38691.26214,0
38695.22222,0
38696.86957,0
38711.94118,0
38720,0
38727.06468,0
38733.42529,0
38742.52,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38796.18876,0
38808.85417,0
38816.375,0
38836.24031,0
38837.42697,0
38837.66667,0
38838.87719,0
38839.09091,0
38843.53741,0
38843.87464,0
38845,0
38845,0
38849.48601,0
38890.76712,0
38943.00775,0
38946.02353,0
38976,0
39003.4717,0
39013.09735,0
39040.94805,0
39044.8,0
39048.92727,0
39050.14286,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39060.10841,0
39061.09453,0
39072.97778,0
39086.93333,0
39092.42105,0
39133.86364,0
39161.91628,0
39164.59398,0
39186.32131,0
39189.4186,0
39201.83607,0
39229.42336,0
39234.02326,0
39256.14815,0
39288.7619,0
39291.98889,0
39320.66667,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39324.02806,0
39327.11111,0
39380.14905,0
39388.78125,0
39392.3758,0
39414.72973,0
39419.57143,0
39423.64286,0
39435.08127,0
39447.56376,0
39451.59574,0
39466.94656,0
39529.73684,0
39561.10714,0
39581.6711,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
39587.94771,0
